character_id_mal,character_id_anilist,name,alt_names,gender,species_tags,role,age,height_cm,popularity_mal_favorites,popularity_anilist_favorites,anime_id_mal,anime_id_anilist,anime_title,anime_year_start,universe,image_url,validated,sources
64847,64847,Hana Midorikawa,緑川花,Female,,Supporting,,,2564,1162,30240,20807,Prison School,2015,Prison School,https://cdn.myanimelist.net/images/characters/7/490562.jpg,false,jikan; anilist
30579,30579,Watashi,私,Male,,Main,,,2559,1733,7785,7785,Yojouhan Shinwa Taikei,2010,Yojouhan Shinwa Taikei,https://cdn.myanimelist.net/images/characters/11/89099.jpg,false,jikan; anilist
9792,9792,Van Hohenheim,Hohenheim of Light; The Light; Slave n°23; Hohenheim Elric; ヴァン・ホーエンハイム,Male,Dämon; Alchemist,Supporting,451,,2555,1520,121,121,Fullmetal Alchemist,2003,Fullmetal Alchemist,https://cdn.myanimelist.net/images/characters/3/80676.jpg,false,jikan; anilist
180764,157116,Chousou,Choso; 脹相,Male,Mensch; Yokai/Geist; Elf; Ork; Magier,Supporting,150+,,2549,4479,40748,113415,Jujutsu Kaisen,2020,Jujutsu Kaisen,https://cdn.myanimelist.net/images/characters/8/524177.jpg,false,jikan; anilist
104059,88424,Shuu Tsukiyama,Gourmet; 月山習,Male,Mensch; Elf; Ghoul,Supporting,26,180,2547,1250,22319,20605,Tokyo Ghoul,2014,Tokyo Ghoul,https://cdn.myanimelist.net/images/characters/8/296873.jpg,false,jikan; anilist
128503,120989,Hanabi Yasuraoka,Hana; 安楽岡花火,Female,Dämon,Main,17,,2544,1337,32949,21701,Kuzu no Honkai,2017,Kuzu no Honkai,https://cdn.myanimelist.net/images/characters/7/318163.jpg,false,jikan; anilist
43278,43278,Shuu Ouma,Void Ouji; 桜満集,Male,Dämon,Main,17,172,2544,593,10793,10793,Guilty Crown,2011,Guilty Crown,https://cdn.myanimelist.net/images/characters/14/139133.jpg,false,jikan; anilist
2455,2455,Orochimaru,大蛇丸,Non-binary,Dämon; Alien; Ninja,Supporting,50-51,,2543,1608,20,20,Naruto,2002,Naruto,https://cdn.myanimelist.net/images/characters/3/162089.jpg,false,jikan; anilist
188177,184313,Stark,シュタルク,Male,,Main,17-18,,2542,4146,52991,154587,Sousou no Frieren,2023,Sousou no Frieren,https://cdn.myanimelist.net/images/characters/2/523292.jpg,false,jikan; anilist
67077,67077,Shizuka Hiratsuka,平塚静,Female,Ork,Supporting,25-30,,2541,1910,14813,21769,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,2016,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,https://cdn.myanimelist.net/images/characters/9/282861.jpg,false,jikan; anilist
41949,41949,Aladdin,Magi; アラジン,Male,Dämon; Magier; Krieger,Main,10-,140,2540,1723,14513,14513,Magi: The Labyrinth of Magic,2012,Magi: The Labyrinth of Magic,https://cdn.myanimelist.net/images/characters/4/186851.jpg,false,jikan; anilist
87271,87271,Chiyo Sakura,佐倉千代,Female,Dämon; Elf,Main,16,145,2528,1543,23289,20668,Gekkan Shoujo Nozaki-kun,2014,Gekkan Shoujo Nozaki-kun,https://cdn.myanimelist.net/images/characters/3/307375.jpg,false,jikan; anilist
136692,89835,Noé Archiviste,Noe; ノエ・アルシヴィスト,Male,Vampir,Main,19,187,2526,3548,48580,131646,Vanitas no Karte,2021,Vanitas no Karte,https://cdn.myanimelist.net/images/characters/8/453110.jpg,false,jikan; anilist
18343,18343,Nanami Momozono,Human God; 桃園奈々生,Female,Gott; Yokai/Geist,Main,"16 (manga), 17 (anime)",162,2523,2113,14713,14713,Kamisama Hajimemashita,2012,Kamisama Hajimemashita,https://cdn.myanimelist.net/images/characters/16/185573.jpg,false,jikan; anilist
1313,1313,Shion Sonozaki,Shi-chan; Nee-Nee; 園崎詩音,Female,Engel; Krieger,Main,14-15,,2515,1396,934,934,Higurashi no Naku Koro ni,2006,Higurashi no Naku Koro ni,https://cdn.myanimelist.net/images/characters/15/543531.jpg,false,jikan; anilist
196252,218266,Xiaoshi Cheng,程小時; Toki (トキ); チョン・シャオシー; 程小时,Male,Troll,Main,21,180,2507,3205,44074,126403,Shiguang Dailiren,2021,Shiguang Dailiren,https://cdn.myanimelist.net/images/characters/2/491898.jpg,false,jikan; anilist
118777,90184,Felix Argyle,Argail; Ferris (フェリス); Ferri-chan; フェリックス・アーガイル,Male,Mensch; Elf; Ritter,Supporting,19,172,2501,1459,31240,21355,Re:Zero kara Hajimeru Isekai Seikatsu,2016,Re:Zero kara Hajimeru Isekai Seikatsu,https://cdn.myanimelist.net/images/characters/16/563864.jpg,false,jikan; anilist
97581,89335,Yuzuru Nishimiya,西宮結絃,Female,,Supporting,,,2499,2146,28851,20954,Koe no Katachi,2016,Koe no Katachi,https://cdn.myanimelist.net/images/characters/10/330472.jpg,false,jikan; anilist
57491,57491,Urara Shiraishi,Sunshine; 白石うらら,Female,,Main,,,2496,1278,20359,,Yamada-kun to 7-nin no Majo PV,,Yamada-kun to 7-nin no Majo PV,https://cdn.myanimelist.net/images/characters/7/281783.jpg,false,jikan; anilist
499,499,Lancer,Lancer; 光の御子; Child of Light; Blue Spearman of the Wind; クランの猛犬; Beast of Culann; Hound of Culann; Sétanta; Child of the Sun; Cú Alter; Mad King Cú Chulainn; Cú Chulainn (Alter); クー・フーリン,Male,Elf; Krieger,Supporting,,185,2492,2074,356,356,Fate/stay night,2006,Fate/stay night,https://cdn.myanimelist.net/images/characters/11/280846.jpg,false,jikan; anilist
19706,19706,Black★Rock Shooter,B★RS; ブラックロックシューター; Empress (エンプレス); Keiserinne; ブラック★ロックシューター,Female,Dämon; Elf,Main,,158,2492,754,7059,7059,Black★Rock Shooter (OVA),2010,Black★Rock Shooter (OVA),https://cdn.myanimelist.net/images/characters/7/96698.jpg,false,jikan; anilist
120025,88915,Asuka Tanaka,田中あすか,Female,Dämon,Supporting,17,,2491,2099,27989,20912,Hibike! Euphonium,2015,Hibike! Euphonium,https://cdn.myanimelist.net/images/characters/10/319400.jpg,false,jikan; anilist
64523,64523,Yuuki Konno,Zekken (絶剣); Absolute Sword; Yuuki (ユウキ); 紺野木綿季,Female,Ritter,Main,15,,2489,1574,21881,20594,Sword Art Online II,2014,Sword Art Online II,https://cdn.myanimelist.net/images/characters/4/278171.jpg,false,jikan; anilist
16059,16059,Noi,NO1; 能井,Female,Dämon,Main,24,,2488,2799,38668,105228,Dorohedoro,2020,Dorohedoro,https://cdn.myanimelist.net/images/characters/7/504010.jpg,false,jikan; anilist
20,20,Mitsukuni Haninozuka,Honey; 埴之塚光邦,Male,Dämon,Main,17,145,2488,1467,853,853,Ouran Koukou Host Club,2006,Ouran Koukou Host Club,https://cdn.myanimelist.net/images/characters/13/48471.jpg,false,jikan; anilist
28991,28991,Okuyasu Nijimura,虹村億泰,,Dämon,Main,,,2478,2567,31933,21450,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,2016,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,https://cdn.myanimelist.net/images/characters/8/81102.jpg,false,jikan; anilist
151021,127613,Kaede Azusagawa,梓川花楓; 梓川かえで,Female,,Supporting,15,160,2477,3059,37450,101291,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,https://cdn.myanimelist.net/images/characters/7/366710.jpg,false,jikan; anilist
3442,3442,Kenji Endou,Bob Lennon; 遠藤健児,Male,,,,,2474,1610,,,,,,https://cdn.myanimelist.net/images/characters/3/239513.jpg,false,jikan; anilist
22998,22998,Eijun Sawamura,Ei; Crazy Boy; Bakamura; Wamura; Kawai of Seidou; Bunt Master; 沢村栄純,Male,Yokai/Geist,Main,15-,175,2474,1451,18689,18689,Diamond no Ace,2013,Diamond no Ace,https://cdn.myanimelist.net/images/characters/5/235393.jpg,false,jikan; anilist
149910,125934,Tamaki Amajiki,Suneater (サンイーター); 天喰環,Male,,Supporting,17-,177,2470,3397,36456,100166,Boku no Hero Academia 3rd Season,2018,Boku no Hero Academia 3rd Season,https://cdn.myanimelist.net/images/characters/14/409263.jpg,false,jikan; anilist
116319,89121,Shalltear Bloodfallen,シャルティア・ブラッドフォールン,Female,Vampir,Supporting,,140,2465,2604,29803,20832,Overlord,2015,Overlord,https://cdn.myanimelist.net/images/characters/2/512759.jpg,false,jikan; anilist
62481,62481,Krista Lenz,Christa; Cattle-Taming Goddess; クリスタ・レンズ,Female,,Supporting,15-,145,2461,3283,16498,16498,Shingeki no Kyojin,2013,Shingeki no Kyojin,https://cdn.myanimelist.net/images/characters/16/216967.jpg,false,jikan; anilist
2270,2270,Hinagiku Katsura,Hina; Muteki-senpai; 桂ヒナギク,Female,,Supporting,15-16,161,2456,302,2026,2026,Hayate no Gotoku!,2007,Hayate no Gotoku!,https://cdn.myanimelist.net/images/characters/10/90472.jpg,false,jikan; anilist
108555,89364, Satou,Kazutrash; Crapuma; 佐藤和真,Male,Mensch,Supporting,17,,2451,8697,30868,,Ajin Part 1: Shoudou,,Ajin Part 1: Shoudou,https://cdn.myanimelist.net/images/characters/12/284454.jpg,false,jikan; anilist
64167,64167,Nanami Aoyama,Nanamin; Ponytail; 青山七海,Female,,Main,16,158,2445,2156,13759,13759,Sakura-sou no Pet na Kanojo,2012,Sakura-sou no Pet na Kanojo,https://cdn.myanimelist.net/images/characters/4/198773.jpg,false,jikan; anilist
16454,16454,Kakeru Kurosawa,Onani Master; Literature Boy; Mister Coordinator; 黒沢翔,Male,Elf,,,,2443,1182,,,,,,https://cdn.myanimelist.net/images/characters/13/111617.jpg,false,jikan; anilist
9702,9702,Fai D. Flourite,Fay D. Flowright; Florite; Fluorite; Flourite; ファイ・D・フローライト,Male,Elf,Main,,,2440,436,177,177,Tsubasa Chronicle,2005,Tsubasa Chronicle,https://cdn.myanimelist.net/images/characters/12/27431.jpg,false,jikan; anilist
2378,2378,Viral,ヴィラル,Male,Mensch; Elf; Bestienmensch; Mecha-Pilot; Krieger,Supporting,,,2439,1010,2001,2001,Tengen Toppa Gurren Lagann,2007,Tengen Toppa Gurren Lagann,https://cdn.myanimelist.net/images/characters/16/153853.jpg,false,jikan; anilist
46013,46013,Kotori Minami,南ことり,Female,,Main,16,159,2437,1151,9907,9907,Bokura no Live Kimi to no Life,2010,Bokura no Live Kimi to no Life,https://cdn.myanimelist.net/images/characters/3/201135.jpg,false,jikan; anilist
93711,88239,Bishamon,Vaisravana; Veena; Bisha; Bishamonten; 毘沙門,Female,Gott; Yokai/Geist,Supporting,1000+,172,2433,2629,20507,20447,Noragami,2014,Noragami,https://cdn.myanimelist.net/images/characters/13/237153.jpg,false,jikan; anilist
11895,11895,Narancia Ghirga,ナランチャ・ギルガ,Male,,Main,17,,2430,2917,37991,,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,https://cdn.myanimelist.net/images/characters/14/361190.jpg,false,jikan; anilist
13835,13835,Oz Vessalius,オズ・ベザリウス,Male,,Main,15,164,2425,1500,5530,5530,Pandora Hearts,2009,Pandora Hearts,https://cdn.myanimelist.net/images/characters/10/323973.jpg,false,jikan; anilist
188166,161742,Siesta,Great Detective; Daydream; Ace Detective; Mom; シエスタ,Female,,Main,,,2423,1743,46471,128712,"Tantei wa Mou, Shindeiru.",2021,"Tantei wa Mou, Shindeiru.",https://cdn.myanimelist.net/images/characters/9/446678.jpg,false,jikan; anilist
2213,2213,Arcueid Brunestud,Princess of the True Ancestors; White Princess; White Berserker; Warcueid; White Princess of the True Ancestors; Golden Princess; Moon Princess; Phantas-Moon; Fluffy Idol Morcueid; Archetype: Earth; Berserk Arcueid; Red Arcueid; Eco-Arc; アルクェイド・ブリュンスタッド,Female,Mensch; Vampir; Elf; Mecha-Pilot; Assassine; Priester/Heiler,Main,800+,167,2421,1689,169,169,Shingetsutan Tsukihime,2003,Shingetsutan Tsukihime,https://cdn.myanimelist.net/images/characters/16/503903.jpg,false,jikan; anilist
64851,64851,Takehito Morokuzu,Gakuto (ガクト); Gackt; 諸葛岳人,Male,Elf,Main,,,2421,1063,30240,20807,Prison School,2015,Prison School,https://cdn.myanimelist.net/images/characters/6/288430.jpg,false,jikan; anilist
134263,127292,Marcille Donato,Marushiru; マルシル・ドナトー,Female,Engel; Elf; Magier,Main,50,160,2420,3560,36577,,Dungeon Meshi PVs,,Dungeon Meshi PVs,https://cdn.myanimelist.net/images/characters/12/512503.jpg,false,jikan; anilist
55977,55977,Mordred,The Knight of Treachery; Saber of Red; Aka no Saber; モードレッド,,,Supporting,,,2408,1902,356,356,Fate/stay night,2006,Fate/stay night,https://cdn.myanimelist.net/images/characters/9/333073.jpg,false,jikan; anilist
6752,6752,Calcifer,カルシファー,,Magier,Supporting,,,2405,2115,431,431,Howl no Ugoku Shiro,2004,Howl no Ugoku Shiro,https://cdn.myanimelist.net/images/characters/12/64076.jpg,false,jikan; anilist
2450,2450,Yasushi Takagi,Yasu; Yas-san; Ya-san; Baldy; 高木泰士,Male,,Supporting,24,,2399,2003,877,877,Nana,2006,Nana,https://cdn.myanimelist.net/images/characters/3/341596.jpg,false,jikan; anilist
644,644,Pino,ピノ,Female,Dämon,Main,,,2398,622,790,790,Ergo Proxy,2006,Ergo Proxy,https://cdn.myanimelist.net/images/characters/10/57256.jpg,false,jikan; anilist
67325,67325,Ryuunosuke Tanaka,Ryu; Ryuu; Monk Cut; 田中龍之介,Male,Dämon; Bogenschütze/Waldläufer,Supporting,16-22,175,2394,3626,20583,20464,Haikyuu!!,2014,Haikyuu!!,https://cdn.myanimelist.net/images/characters/14/417860.jpg,false,jikan; anilist
71479,71479,Ymir,Freckles; Freckles Ymir; ユミル,Female,Elf,Supporting,,172,2391,2675,16498,16498,Shingeki no Kyojin,2013,Shingeki no Kyojin,https://cdn.myanimelist.net/images/characters/9/206385.jpg,false,jikan; anilist
33451,33451,Koko Hekmatyar,ココ・ヘクマティアル,,Dämon,Main,,,2391,783,12413,12413,Jormungand,2012,Jormungand,https://cdn.myanimelist.net/images/characters/5/164387.jpg,false,jikan; anilist
272,272,Kaname Chidori,Kana; 千鳥かなめ,Female,Dämon,Main,16,166,2389,573,71,71,Full Metal Panic!,2002,Full Metal Panic!,https://cdn.myanimelist.net/images/characters/10/59128.jpg,false,jikan; anilist
4,4,Ein,Poochie; アイン,,Mensch; Dämon,Supporting,,,2384,1621,1,1,Cowboy Bebop,1998,Cowboy Bebop,https://cdn.myanimelist.net/images/characters/5/30624.jpg,false,jikan; anilist
156096,127278,Jinshi,Renshi; 壬氏,Male,Dämon,Main,18-,181,2382,3397,54492,161645,Kusuriya no Hitorigoto,2023,Kusuriya no Hitorigoto,https://cdn.myanimelist.net/images/characters/9/511065.jpg,false,jikan; anilist
3029,,Shaoran Li,,,Dämon; Elf; Ork; Magier,Main,,140-148,2381,,232,232,Cardcaptor Sakura,1998,Cardcaptor Sakura,https://cdn.myanimelist.net/images/characters/7/234415.jpg,false,jikan
235,235,Kimihiro Watanuki,四月一日君尋,Male,Dämon; Yokai/Geist; Elf; Ork,Supporting,,,2374,859,177,177,Tsubasa Chronicle,2005,Tsubasa Chronicle,https://cdn.myanimelist.net/images/characters/4/471600.jpg,false,jikan; anilist
20326,20326,Yutaka Hoshino,Peco; 星野裕,Male,,Main,16,,2369,1754,22135,20607,Ping Pong the Animation,2014,Ping Pong the Animation,https://cdn.myanimelist.net/images/characters/10/266673.jpg,false,jikan; anilist
4602,4602,Kotomi Ichinose,一ノ瀬ことみ,Female,,Supporting,17,160,2369,789,1723,1723,Clannad Movie,2007,Clannad Movie,https://cdn.myanimelist.net/images/characters/15/33494.jpg,false,jikan; anilist
14040,14040,Battler Ushiromiya,右代宮戦人,Male,Dämon; Elf,Main,18,,2366,2078,4896,4896,Umineko no Naku Koro ni,2009,Umineko no Naku Koro ni,https://cdn.myanimelist.net/images/characters/4/83717.jpg,false,jikan; anilist
2308,2308,Gally,Yoko (陽子); Alita; ガリィ,Female,Elf; Android/Cyborg; Krieger; Jäger,Main,,,2364,995,1016,1016,Gunnm,1993,Gunnm,https://cdn.myanimelist.net/images/characters/7/504014.jpg,false,jikan; anilist
65261,65261,Origami Tobiichi,Super Genius; 鳶一折紙,Female,Mensch; Dämon; Yokai/Geist; Elf; Magier,Main,16-18,152,2358,1709,15583,15583,Date A Live,2013,Date A Live,https://cdn.myanimelist.net/images/characters/3/193285.jpg,false,jikan; anilist
115167,,Haise Sasaki,,,Dämon; Elf; Troll; Ghoul,Main,,170,2357,,36511,100240,Tokyo Ghoul:re,2018,Tokyo Ghoul:re,https://cdn.myanimelist.net/images/characters/2/484466.jpg,false,jikan
28523,28523,Togame,とがめ,Female,Elf,Main,,,2356,1359,6594,6594,Katanagatari,2010,Katanagatari,https://cdn.myanimelist.net/images/characters/15/90626.jpg,false,jikan; anilist
134151,130715,Arthur Boyle,Stupid; Knight King; アーサー・ボイル,Male,Elf; Magier; Ritter,Main,17,174,2354,4241,38671,105310,Enen no Shouboutai,2019,Enen no Shouboutai,https://cdn.myanimelist.net/images/characters/2/384687.jpg,false,jikan; anilist
65231,65231,Lubbock,Lubbo; Rabakku; ラバック,Male,Assassine,Supporting,,165,2353,1584,22199,20613,Akame ga Kill!,2014,Akame ga Kill!,https://cdn.myanimelist.net/images/characters/10/238539.jpg,false,jikan; anilist
160103,128652,Nene Yashiro,Daikon; 八尋寧々,Female,,Main,15-16,,2349,3677,39534,108463,Jibaku Shounen Hanako-kun,2020,Jibaku Shounen Hanako-kun,https://cdn.myanimelist.net/images/characters/4/445275.jpg,false,jikan; anilist
153798,132494,YoRHa 2-gou B-gata,YoRHa No.2 Type B; 2B; ヨルハ2号B型,Female,Android/Cyborg,Main,2-3,168,2342,2761,51105,145665,NieR:Automata Ver1.1a,2023,NieR:Automata Ver1.1a,https://cdn.myanimelist.net/images/characters/6/489088.jpg,false,jikan; anilist
66595,66595,Hiroto Suwa,須和弘人,Male,,Main,,,2329,1501,32729,21647,Orange,2016,Orange,https://cdn.myanimelist.net/images/characters/5/302620.jpg,false,jikan; anilist
24509,1961,T.K.,T.K.; 高石タケル,,Elf,Supporting,,,2328,183,6547,6547,Angel Beats!,2010,Angel Beats!,https://cdn.myanimelist.net/images/characters/10/91153.jpg,false,jikan; anilist
62581,62581,Aika Fuwa,不破愛花,Female,,Main,,,2326,581,14075,14075,Zetsuen no Tempest,2012,Zetsuen no Tempest,https://cdn.myanimelist.net/images/characters/13/281739.jpg,false,jikan; anilist
174744,152231,Angel Devil,Angel Devil; 天使の悪魔,Male,Engel; Jäger,Supporting,,,2323,3279,44511,127230,Chainsaw Man,2022,Chainsaw Man,https://cdn.myanimelist.net/images/characters/13/586726.jpg,false,jikan; anilist
129062,132847,Yue,Yue Nagumo; ユエ,Female,Vampir,Main,,,2322,2324,36882,100668,Arifureta Shokugyou de Sekai Saikyou,2019,Arifureta Shokugyou de Sekai Saikyou,https://cdn.myanimelist.net/images/characters/3/283004.jpg,false,jikan; anilist
151139,123527,Togata,Mirio Togata; Lemillion (ルミリオン); 通形ミリオ,Male,,,18-,,2318,3598,,,,,,https://cdn.myanimelist.net/images/characters/10/444306.jpg,false,jikan; anilist
24593,24593,Masaomi Kida,Bakyura; 紀田正臣,Male,,Main,15-20,170,2305,791,6746,6746,Durarara!!,2010,Durarara!!,https://cdn.myanimelist.net/images/characters/5/76245.jpg,false,jikan; anilist
14314,14314,Friend,Friend; ともだち,Male,Dämon; Elf,,,,2301,1480,,,,,,https://cdn.myanimelist.net/images/characters/16/274844.jpg,false,jikan; anilist
35662,35662,Charlotte Dunois,Charles; Charl; シャルロット・デュノア,Female,Mecha-Pilot,Main,15,,2300,568,9041,9041,IS: Infinite Stratos,2011,IS: Infinite Stratos,https://cdn.myanimelist.net/images/characters/8/216587.jpg,false,jikan; anilist
307,307,Guy Might,The Red Beast of Konoha; マイト・ガイ,Male,Dämon; Elf,Supporting,30,184,2297,2211,20,20,Naruto,2002,Naruto,https://cdn.myanimelist.net/images/characters/16/103576.jpg,false,jikan; anilist
171859,141671,Sousuke Mitsuba,Bent-Neck Boy; ミツバ; 三葉惣助,Male,,Supporting,,,2295,2534,39534,108463,Jibaku Shounen Hanako-kun,2020,Jibaku Shounen Hanako-kun,https://cdn.myanimelist.net/images/characters/4/492838.jpg,false,jikan; anilist
2645,2645,Balsa Yonsa,バルサ,Female,Krieger,Main,29,,2295,414,1827,1827,Seirei no Moribito,2007,Seirei no Moribito,https://cdn.myanimelist.net/images/characters/12/31004.jpg,false,jikan; anilist
155678,122189,Hiro,Hiro; Hirotakantius; 二藤宏高,Male,Dämon; Mecha-Pilot,Main,26,168,2295,4148,35849,99423,Darling in the FranXX,2018,Darling in the FranXX,https://cdn.myanimelist.net/images/characters/8/558884.jpg,false,jikan; anilist
58443,58443,Sachi Nanjou,南条幸,Female,,,19-26,,2294,1806,,,,,,https://cdn.myanimelist.net/images/characters/15/288305.jpg,false,jikan; anilist
1892,1892,Pen Pen,Pen²; ペンペン,Male,,Supporting,,,2292,1036,30,30,Shinseiki Evangelion,1995,Shinseiki Evangelion,https://cdn.myanimelist.net/images/characters/7/346982.jpg,false,jikan; anilist
163084,127466,Wangji Lan,Lan Zhan (蓝湛); HanGuang-Jun (含光君); 藍忘機 (Wangji Lan); 蓝忘机,Male,,Main,,,2289,1642,37208,101972,Mo Dao Zu Shi,2018,Mo Dao Zu Shi,https://cdn.myanimelist.net/images/characters/12/364286.jpg,false,jikan; anilist
206280,291639,Kikuri Hiroi,廣井きくり,Female,Elf; Magier,Supporting,25,,2279,2699,47917,130003,Bocchi the Rock!,2022,Bocchi the Rock!,https://cdn.myanimelist.net/images/characters/4/493846.jpg,false,jikan; anilist
129826,89898,Fumikage Tokoyami,Jet-Black Hero: Tsukuyomi; Shikkoku Hero: Tsukuyomi (漆黒ヒーロー ツクヨミ); 常闇踏陰,Male,,Supporting,15-,158,2277,2963,31964,21459,Boku no Hero Academia,2016,Boku no Hero Academia,https://cdn.myanimelist.net/images/characters/13/299402.jpg,false,jikan; anilist
181333,127925,Sayu Ogiwara,荻原沙優,Female,,Main,17,,2276,1942,40938,114232,Hige wo Soru. Soshite Joshikousei wo Hirou.,2021,Hige wo Soru. Soshite Joshikousei wo Hirou.,https://cdn.myanimelist.net/images/characters/9/444114.jpg,false,jikan; anilist
30030,30030,Alois Trancy,アロイストランシー,Male,,Main,14,165,2264,574,6707,6707,Kuroshitsuji II,2010,Kuroshitsuji II,https://cdn.myanimelist.net/images/characters/9/94244.jpg,false,jikan; anilist
197750,218648,Hina Chouno,蝶野雛,Female,,Main,15,,2258,6273,57181,170942,Ao no Hako,2024,Ao no Hako,https://cdn.myanimelist.net/images/characters/11/574759.jpg,false,jikan; anilist
142795,121590,Ren Amamiya,Protagonist (主人公); 来栖暁; Akira Kurusu; Joker; Trickster; The Phantom; Inmate; Renren; 雨宮蓮,Male,Dämon,Main,16-18,175,2255,2248,31645,21432,Persona 5 the Animation: The Day Breakers,2016,Persona 5 the Animation: The Day Breakers,https://cdn.myanimelist.net/images/characters/14/575426.jpg,false,jikan; anilist
1896,1896,Fate Testarossa,フェイト・テスタロッサ,Female,Ork; Barde,Main,"9 (1st & 2nd), 20 (StrikerS), 23 (ViVid), 25 (Force)",,2250,482,76,76,Mahou Shoujo Lyrical Nanoha,2004,Mahou Shoujo Lyrical Nanoha,https://cdn.myanimelist.net/images/characters/4/226585.jpg,false,jikan; anilist
55171,55171,Mutta Nanba,Mu-chan; 南波六太,Male,,Main,,,2245,700,12431,12431,Uchuu Kyoudai,2012,Uchuu Kyoudai,https://cdn.myanimelist.net/images/characters/6/242299.jpg,false,jikan; anilist
151722,78093,Hitohito Tadano,Shigeo; †JIN-JIN†; 只野仁人,Male,,Main,15-,,2243,2602,48926,133965,"Komi-san wa, Comyushou desu.",2021,"Komi-san wa, Comyushou desu.",https://cdn.myanimelist.net/images/characters/5/451438.jpg,false,jikan; anilist
3,90112,Jet Black,The Jet-Black Wing; 海藤瞬,Male,Elf; Ork; Troll; Mecha-Pilot; Jäger,Main,16,,2241,4855,1,1,Cowboy Bebop,1998,Cowboy Bebop,https://cdn.myanimelist.net/images/characters/11/253723.jpg,false,jikan; anilist
324,,Ryouma Echizen,,,Dämon; Samurai,Main,,151,2239,,22,6749,Tennis no Oujisama,2009,Tennis no Oujisama,https://cdn.myanimelist.net/images/characters/14/423565.jpg,false,jikan
20594,20594,Kite,Kaito; カイト,,Jäger,Supporting,,,2235,1918,136,136,Hunter x Hunter,1999,Hunter x Hunter,https://cdn.myanimelist.net/images/characters/5/203429.jpg,false,jikan; anilist
124732,4963,Yuno,Second; Yunocchi; 我妻由乃,Female,,Main,14,172,2231,5104,33950,87528,Black Clover: Jump Festa 2016 Special,2016,Black Clover: Jump Festa 2016 Special,https://cdn.myanimelist.net/images/characters/6/318765.jpg,false,jikan; anilist
144971,120625,Sakunosuke Oda,Odasaku; 織田作之助,Male,,Supporting,23,185,2221,1796,32867,21679,Bungou Stray Dogs 2nd Season,2016,Bungou Stray Dogs 2nd Season,https://cdn.myanimelist.net/images/characters/16/313386.jpg,false,jikan; anilist
112559,88899,Krul Tepes, Queen Krul; Krullie; クルル・ツェペシ,Female,Mensch; Engel; Vampir,Supporting,,145,2215,1744,26243,20829,Owari no Seraph,2015,Owari no Seraph,https://cdn.myanimelist.net/images/characters/10/299682.jpg,false,jikan; anilist
1611,1611,Mion Sonozaki,Mi-chan; Old Man; Uncle Mion; 園崎魅音,Female,Elf,Main,14-15,,2213,1338,934,934,Higurashi no Naku Koro ni,2006,Higurashi no Naku Koro ni,https://cdn.myanimelist.net/images/characters/10/442810.jpg,false,jikan; anilist
94941,88032,Chino Kafuu,Cappuccino; 香風智乃,Female,,Main,13,144,2210,976,21273,20517,Gochuumon wa Usagi desu ka?,2014,Gochuumon wa Usagi desu ka?,https://cdn.myanimelist.net/images/characters/16/244251.jpg,false,jikan; anilist
83801,417,King,Lulu; Zero; King of Elevens; The Demon; Black King; Black Demon; Julius Kingsley; ルルーシュ・ランペルージ,Male,Mensch; Yokai/Geist; Fee,Main,17-18,160,2209,23913,23755,154174,Nanatsu no Taizai,2019,Nanatsu no Taizai,https://cdn.myanimelist.net/images/characters/16/277006.jpg,false,jikan; anilist
42469,42469,Tsukiko Tsutsukakushi,筒隠月子,Female,,Main,15-16,150,2189,560,15225,15225,Hentai Ouji to Warawanai Neko.,2013,Hentai Ouji to Warawanai Neko.,https://cdn.myanimelist.net/images/characters/11/217989.jpg,false,jikan; anilist
8294,8294,Laxus Dreyar,ラクサス・ドレアー,Male,Gott; Elf; Drache; Fee; Magier,Supporting,23,,2188,1246,6702,6702,Fairy Tail,2009,Fairy Tail,https://cdn.myanimelist.net/images/characters/15/294797.jpg,false,jikan; anilist
140046,122444,Reg,Regu; The Treasure of the Deep; レグ,Male,Android/Cyborg; Magier; Krieger,Main,,,2186,2294,34599,97986,Made in Abyss,2017,Made in Abyss,https://cdn.myanimelist.net/images/characters/4/326001.jpg,false,jikan; anilist
367,367,Momiji Souma,Momiji Soma; Momicchi; 草摩紅葉,,,Supporting,15,,2185,2153,120,120,Fruits Basket,2001,Fruits Basket,https://cdn.myanimelist.net/images/characters/3/449501.jpg,false,jikan; anilist
630,630,Naota Nandaba,Takkun; ナンダバ・ナオ太,Male,,Main,12,,2185,1345,227,227,FLCL,2000,FLCL,https://cdn.myanimelist.net/images/characters/12/117021.jpg,false,jikan; anilist
150596,125603,Pieck Finger,ピーク・フィンガー,Female,Krieger,Supporting,,,2185,2919,38524,104578,Shingeki no Kyojin Season 3 Part 2,2019,Shingeki no Kyojin Season 3 Part 2,https://cdn.myanimelist.net/images/characters/4/425880.jpg,false,jikan; anilist
